auction_id,starting_price,current_bid,bidders,total_bids,avg_increment,bid_velocity,auction_duration,time_remaining,final_price,winner_id,will_win
8512,1338,4934,5,30,135,8.0,122,37,4670,15,1
8513,1453,2171,17,70,147,8.0,31,19,4011,7,0
8514,1407,3434,13,72,142,8.0,246,80,4405,18,1
8515,706,3164,10,66,71,8.0,291,38,3634,19,1
8516,579,1077,4,45,58,8.0,295,98,1299,5,0
8517,1916,4405,10,54,194,8.0,144,48,5408,19,1
8518,1854,2995,18,80,187,8.0,49,49,5056,4,0
8519,968,1046,15,66,98,8.0,114,67,2210,16,0
8520,1707,3915,6,39,173,8.0,113,66,4083,18,1
8521,959,1283,2,15,97,8.0,57,18,1421,17,1
8522,906,2440,2,30,91,8.0,171,27,2145,8,1
8523,397,1426,4,35,40,8.0,193,23,1462,15,1
8524,910,3584,10,59,92,8.0,226,5,3661,17,1
8525,1121,1593,7,28,113,8.0,43,2,2080,16,1
8526,142,590,10,59,14,8.0,104,64,944,4,1
8527,943,2010,5,37,95,8.0,125,49,2265,15,1
8528,1584,3893,20,110,160,8.0,270,89,6532,13,0
8529,1392,4113,6,56,141,8.0,273,30,5039,8,1
8530,1306,1766,6,36,132,8.0,100,78,2385,6,0
8531,1828,7155,15,84,185,8.0,161,10,8639,17,1
8532,134,499,11,55,13,8.0,144,81,858,6,1
8533,1158,2953,17,86,117,8.0,172,92,4174,7,0
8534,1595,3152,7,39,161,8.0,107,62,3538,9,1
8535,1128,2977,15,81,114,8.0,154,73,4366,16,1
8536,715,2304,19,77,72,8.0,69,98,2874,16,1
8537,358,1217,10,62,36,8.0,221,37,1464,13,1
8538,1786,4322,8,41,181,8.0,129,2,4673,19,1
8539,994,994,19,101,100,8.0,176,68,2829,11,0
8540,1768,6080,11,67,179,8.0,193,1,6536,1,1
8541,1213,2405,3,34,122,7.686914067232702,255,56,2740,12,1
8542,1380,5595,14,60,140,8.0,52,59,6038,1,1
8543,1628,3842,7,51,165,8.0,160,58,4541,16,1
8544,1352,5063,10,67,137,8.0,271,16,5263,1,1
8545,856,1848,9,50,86,8.0,119,7,2526,18,1
8546,1075,2336,11,66,109,8.0,150,90,3342,6,0
8547,1625,5887,17,82,164,8.0,52,54,6681,3,1
8548,809,2264,16,86,82,8.0,232,32,3130,15,1
8549,837,1464,14,58,84,8.0,52,77,2172,9,0
8550,281,1100,19,91,28,8.0,200,92,1567,15,1
8551,1837,5753,7,47,186,8.0,131,40,6014,2,1
8552,272,859,10,49,27,8.0,121,9,1207,1,1
8553,1331,4926,19,92,134,8.0,188,69,6197,12,1
8554,885,2772,8,54,89,8.0,183,90,2968,11,1
8555,870,1528,6,45,88,8.0,139,98,1938,13,0
8556,1391,1391,12,59,141,8.0,105,81,2917,6,0
8557,227,845,14,71,23,8.0,167,26,1329,12,1
8558,1228,5332,4,23,124,8.0,102,35,4126,11,1
8559,1566,5424,2,16,158,8.0,57,13,3985,1,1
8560,1673,6454,5,51,169,8.0,245,71,6385,16,1
8561,424,1694,20,105,42,8.0,219,16,2263,10,1
8562,1805,3133,19,81,183,8.0,52,43,5262,2,0
8563,1346,2855,7,34,136,8.0,73,53,2867,16,1
8564,1775,6242,11,58,180,8.0,57,38,5994,8,1
8565,1022,2479,8,57,103,8.0,243,14,2950,20,1
8566,1129,3566,13,82,114,8.0,238,28,4460,2,1
8567,1846,3315,9,56,187,8.0,140,63,4498,11,1
8568,1809,6235,14,90,183,8.0,251,72,8223,18,1
8569,951,2852,19,109,96,8.0,292,61,4030,9,1
8570,621,2698,15,84,62,8.0,292,96,3119,6,1
8571,847,3571,12,79,85,8.0,294,61,4017,20,1
8572,836,2407,11,70,84,8.0,258,22,3019,4,1
8573,645,1116,7,43,65,8.0,88,49,1531,9,1
8574,610,1366,14,59,61,8.0,45,83,1923,7,1
8575,1736,6130,11,68,175,8.0,249,32,6846,8,1
8576,232,549,13,72,23,8.0,113,73,991,11,1
8577,1387,5331,2,23,140,8.0,121,78,4197,16,1
8578,428,721,19,75,43,8.0,49,93,1455,11,0
8579,754,2756,14,87,76,8.0,222,40,3279,7,1
8580,216,803,5,39,21,8.0,146,25,954,12,1
8581,612,908,7,33,62,8.0,85,50,1224,15,0
8582,1560,1757,19,105,158,8.0,206,99,4830,15,0
8583,1781,5389,6,60,180,8.0,294,90,6307,10,1
8584,520,1909,19,97,52,8.0,164,28,2483,4,1
8585,980,4187,6,50,99,8.0,193,19,3671,16,1
8586,993,3303,8,42,100,8.0,73,47,3424,14,1
8587,1759,5856,10,44,178,8.0,73,16,5903,20,1
8588,1549,3725,4,31,157,8.0,153,75,3693,18,1
8589,1074,2120,13,81,108,8.0,258,3,3331,1,1
8590,1374,3247,15,83,139,8.0,275,22,5102,11,1
8591,1709,5776,9,59,173,8.0,203,1,6258,6,1
8592,118,524,13,63,11,8.0,127,22,753,20,1
8593,865,2887,8,57,87,8.0,232,5,3049,8,1
8594,1823,5368,10,46,184,8.0,108,67,5409,6,1
8595,1506,3500,13,65,152,8.0,89,57,4850,18,0
8596,1131,2528,5,46,114,8.0,244,21,2912,14,1
8597,1106,2654,6,53,112,8.0,232,20,2874,1,1
8598,760,1997,10,65,77,8.0,268,29,2404,19,1
8599,1088,2615,8,47,110,8.0,185,79,2935,20,1
8600,1345,5429,15,94,136,8.0,272,15,6311,10,1
8601,894,894,18,75,90,8.0,37,12,2145,5,0
8602,1456,4198,2,17,147,8.0,98,50,4023,18,1
8603,1736,6812,16,93,176,8.0,247,86,8648,1,1
8604,393,950,16,80,39,8.0,144,22,1702,16,1
8605,957,3852,2,18,97,8.0,94,10,3196,9,1
8606,875,2638,16,91,88,8.0,244,49,3432,8,1
8607,1406,2567,3,32,142,7.262104726274572,252,73,2970,9,0
8608,574,919,5,37,58,8.0,153,61,1335,10,0
8609,1316,1316,18,82,133,8.0,155,41,3476,9,0
8610,1767,6014,17,95,179,8.0,240,4,8339,5,1
8611,894,2869,19,104,90,8.0,238,30,3586,13,1
8612,1830,6768,17,98,185,8.0,263,91,8141,6,1
8613,1987,8616,9,53,201,8.0,204,22,8049,3,1
8614,301,607,7,33,30,8.0,80,61,922,5,1
8615,542,921,3,35,55,8.0,178,90,1218,9,0
8616,1905,3481,20,99,193,8.0,133,48,6566,5,0
8617,1920,5481,14,67,194,8.0,37,44,6471,1,1
8618,285,720,7,45,28,8.0,83,14,1011,6,1
8619,128,145,7,33,13,8.0,85,98,472,6,0
8620,406,654,14,56,41,8.0,52,17,1192,1,0
8621,1992,5689,2,24,201,8.0,152,48,4966,14,1
8622,441,1947,10,62,44,8.0,167,17,2216,15,1
8623,1054,3825,13,62,106,8.0,121,34,4163,3,1
8624,1711,7596,13,75,173,8.0,141,88,7326,17,1
8625,138,481,5,46,14,8.0,178,64,686,20,1
8626,1248,5559,20,95,126,8.0,62,0,6857,17,1
8627,626,1079,17,83,63,8.0,181,96,2158,3,0
8628,1738,7278,13,73,176,8.0,221,78,8352,13,1
8629,638,2090,2,40,64,8.0,266,99,2335,14,1
8630,1404,4232,5,26,142,8.0,111,76,3778,12,1
8631,1381,4689,10,71,140,8.0,231,76,5357,1,1
8632,520,1513,8,60,52,8.0,193,69,1956,5,1
8633,166,354,11,65,16,8.0,165,42,705,3,1
8634,877,3343,14,82,88,8.0,278,31,4027,13,1
8635,649,1412,9,51,65,8.0,197,52,1965,11,1
8636,1637,3918,11,58,165,8.0,128,17,4779,11,1
8637,1620,6025,11,75,164,8.0,222,72,6346,20,1
8638,968,4264,9,67,98,8.0,289,99,4304,3,1
8639,1252,2456,16,94,126,8.0,277,60,4332,3,0
8640,1248,5522,2,34,126,6.985322440954542,294,85,4326,12,1
8641,1671,6829,16,78,169,8.0,55,17,7281,12,1
8642,907,1391,18,88,92,8.0,149,82,2940,11,0
8643,623,869,14,66,63,8.0,146,90,1771,10,0
8644,603,2310,13,60,61,8.0,133,83,2485,4,1
8645,1118,1170,4,18,113,8.0,78,62,1392,14,0
8646,953,4235,20,106,96,8.0,254,92,5170,10,1
8647,936,1459,6,50,94,8.0,211,96,2173,9,0
8648,273,273,4,30,27,8.0,193,81,638,4,0
8649,1465,4776,6,39,148,8.0,150,54,4593,19,1
8650,506,1471,10,55,51,8.0,134,83,1779,20,1
8651,474,1978,7,59,48,8.0,242,37,1758,8,1
8652,884,1157,17,89,89,8.0,172,34,2726,8,0
8653,532,792,11,69,54,8.0,194,34,1539,2,0
8654,1209,4235,17,71,122,8.0,57,19,4748,12,1
8655,805,1810,4,27,81,8.0,157,62,1934,19,1
8656,952,2978,19,90,96,8.0,65,66,3851,17,1
8657,1120,1120,12,59,113,8.0,44,85,2144,7,0
8658,486,1843,20,106,49,8.0,216,69,2576,15,1
8659,395,702,16,79,40,8.0,104,77,1328,18,0
8660,1772,4914,12,75,179,8.0,290,68,6272,6,1
8661,924,3113,11,66,93,8.0,193,69,3512,7,1
8662,882,1248,10,56,89,8.0,204,34,1981,20,0
8663,167,183,4,23,16,8.0,83,96,443,1,0
8664,1046,1046,10,51,106,8.0,64,63,2101,3,0
8665,1152,1168,19,89,116,8.0,171,58,3033,1,0
8666,1161,4845,13,74,117,8.0,279,84,4840,16,1
8667,1443,3927,17,78,146,8.0,45,42,5300,9,1
8668,437,454,5,39,44,8.0,167,9,950,12,0
8669,579,2598,2,15,58,8.0,83,24,2019,5,1
8670,1640,1861,14,80,166,8.0,241,80,4301,20,0
8671,1899,7973,9,57,192,8.0,214,73,8061,11,1
8672,358,577,7,35,36,8.0,56,11,875,1,1
8673,1045,3554,9,53,105,8.0,196,6,3737,10,1
8674,506,843,20,104,51,8.0,295,62,1987,16,0
8675,214,957,13,78,21,8.0,172,93,1286,15,1
8676,718,1051,2,19,72,8.0,107,17,1187,18,1
8677,373,782,5,27,37,8.0,71,54,940,5,1
8678,1448,1889,14,86,146,8.0,297,81,4232,10,0
8679,1114,2931,18,92,112,8.0,182,52,4793,20,1
8680,373,892,20,92,37,8.0,131,35,1596,1,1
8681,117,447,20,88,11,8.0,87,79,834,18,1
8682,1635,6478,6,59,165,8.0,286,77,6144,17,1
8683,434,1728,12,74,44,8.0,199,83,2041,12,1
8684,1251,1251,8,32,126,8.0,45,94,1778,1,0
8685,740,1084,4,19,75,8.0,46,15,1421,7,1
8686,1212,3836,12,73,122,8.0,283,34,4292,1,1
8687,699,2117,18,93,70,8.0,221,98,2939,20,1
8688,265,1003,12,56,26,8.0,57,59,1217,9,1
8689,523,1919,16,80,53,8.0,198,67,2264,3,1
8690,457,730,20,100,46,8.0,143,88,1866,10,0
8691,913,1892,9,68,92,8.0,242,69,2803,15,1
8692,1350,3907,17,86,136,8.0,103,68,5284,10,1
8693,601,2400,16,74,60,8.0,133,10,2726,19,1
8694,122,337,4,18,12,8.0,75,50,552,20,1
8695,1085,3642,7,46,110,8.0,98,67,3583,8,1
8696,1250,2785,4,32,126,8.0,81,80,3008,13,1
8697,1929,2238,6,35,195,8.0,36,41,2897,20,0
8698,1219,2971,2,18,123,8.0,42,12,2786,6,1
8699,995,1383,15,80,100,8.0,255,36,2756,20,0
8700,1189,2528,13,77,120,8.0,247,42,4001,13,1
8701,1863,3579,14,65,188,8.0,67,75,4882,9,0
8702,1673,2858,15,77,169,8.0,210,1,4881,1,0
8703,713,2381,13,71,72,8.0,231,38,2986,16,1
8704,550,849,14,55,55,8.0,43,44,1531,16,0
8705,599,1979,7,32,60,8.0,53,55,1916,17,1
8706,1058,1058,16,86,107,8.0,182,96,2985,16,0
8707,1513,4987,17,82,153,8.0,131,74,5788,2,1
8708,1056,1056,10,69,107,8.0,218,22,2450,10,0
8709,228,333,9,49,23,8.0,180,63,773,17,0
8710,1474,3925,6,32,149,8.0,38,34,3908,4,1
8711,1631,7268,16,87,165,8.0,214,81,7648,7,1
8712,650,2054,8,35,65,8.0,85,17,2368,14,1
8713,1361,1361,18,78,138,8.0,114,14,3497,15,0
8714,910,3342,17,88,92,8.0,228,10,4405,12,1
8715,1789,3686,12,80,181,8.0,238,54,5419,13,1
8716,1705,7626,8,40,172,8.0,123,12,6912,15,1
8717,1098,3342,12,59,111,8.0,54,4,3618,10,1
8718,1413,5971,3,42,143,8.0,237,33,5502,1,1
8719,1778,1778,3,41,180,8.0,264,79,2962,15,0
8720,1041,2256,7,61,105,8.0,290,15,3131,2,1
8721,695,1295,4,23,70,8.0,115,35,1340,6,1
8722,1531,3348,2,15,155,8.0,63,43,3041,19,1
8723,518,998,17,104,52,8.0,283,87,2122,20,0
8724,838,1533,15,69,84,8.0,137,47,2443,11,0
8725,1744,4502,18,72,176,8.0,55,51,6410,19,1
8726,1476,5444,19,95,149,8.0,164,25,6459,1,1
8727,867,2768,5,36,87,8.0,81,66,2706,17,1
8728,508,1101,4,33,51,8.0,125,2,1281,6,1
8729,776,2314,9,45,78,8.0,116,96,2511,9,1
8730,639,2658,5,55,64,8.0,296,49,2539,4,1
8731,434,779,16,85,44,8.0,202,6,1713,18,0
8732,1512,4010,14,67,153,8.0,162,55,4651,17,1
8733,578,2415,15,78,58,8.0,168,51,2564,9,1
8734,962,3374,15,88,97,8.0,193,24,4484,12,1
8735,833,1205,6,59,84,8.0,265,20,2103,5,0
8736,1965,7343,6,37,199,8.0,69,27,6220,13,1
8737,843,3177,14,75,85,8.0,191,12,3672,4,1
8738,251,896,5,27,25,8.0,116,53,977,7,1
8739,270,813,19,97,27,8.0,184,87,1528,17,1
8740,1222,1511,7,39,123,8.0,169,92,2396,6,0
8741,1238,3141,6,30,125,8.0,38,95,3096,6,1
8742,895,1003,4,38,90,8.0,187,60,1632,5,0
8743,920,2503,4,47,93,8.0,221,62,2661,9,1
8744,202,465,4,21,20,8.0,96,31,661,2,1
8745,1081,1081,3,17,109,8.0,58,88,1356,2,0
8746,1059,3894,19,87,107,8.0,87,48,4919,6,1
8747,384,1232,11,61,38,8.0,201,27,1754,10,1
8748,297,502,8,53,30,8.0,156,96,837,10,0
8749,334,1063,15,94,33,8.0,263,70,1628,6,1
8750,291,821,11,51,29,8.0,106,46,1132,17,1
8751,1258,3372,17,77,127,8.0,128,6,4249,19,1
8752,473,1037,7,48,47,8.0,172,14,1282,4,1
8753,577,577,18,96,58,8.0,154,19,1955,20,0
8754,429,1912,7,41,43,8.0,177,90,1840,16,1
8755,1919,5157,19,85,194,8.0,114,97,7156,19,1
8756,1723,1728,11,53,174,8.0,75,26,3408,17,0
8757,537,537,11,73,54,8.0,246,49,1376,15,0
8758,722,2634,10,46,73,8.0,40,79,2406,7,1
8759,498,1035,16,75,50,8.0,129,38,1860,20,0
8760,1034,2469,12,49,104,8.0,53,49,3139,6,1
8761,137,422,8,63,13,8.0,228,88,765,5,1
8762,1375,1375,19,88,139,8.0,128,20,3396,2,0
8763,1094,2963,3,17,110,8.0,38,99,2680,3,1
8764,1807,6078,3,13,183,8.0,50,45,4344,4,1
8765,412,929,14,62,41,8.0,83,25,1642,14,1
8766,1627,2279,12,70,165,8.0,242,89,3875,17,0
8767,1604,6342,20,110,162,8.0,245,7,8540,13,1
8768,341,775,2,40,34,8.0,299,64,981,8,1
8769,857,3846,18,85,86,8.0,95,6,4214,2,1
8770,423,1177,19,75,42,8.0,46,94,1661,15,0
8771,583,740,9,49,59,8.0,106,63,1377,12,0
8772,600,656,14,72,60,8.0,78,39,1583,5,0
8773,1156,1817,5,44,117,8.0,221,42,2426,13,0
8774,881,3624,20,104,89,8.0,291,16,4476,15,1
8775,1900,4981,4,35,192,8.0,103,36,5001,14,1
8776,340,1313,7,43,34,8.0,118,90,1385,14,1
8777,1950,6400,7,40,197,8.0,124,80,5741,11,1
8778,538,2139,7,61,54,8.0,261,66,2329,19,1
8779,1568,4259,9,59,159,8.0,186,96,4995,7,1
8780,744,2850,18,105,75,8.0,292,57,3813,14,1
8781,371,1594,11,72,37,8.0,199,17,1695,8,1
8782,1729,2309,6,42,175,8.0,220,71,3558,1,0
8783,686,3083,20,91,69,8.0,54,59,3681,2,1
8784,1351,4778,12,73,137,8.0,286,43,5581,17,1
8785,1176,3441,11,69,119,8.0,199,14,3928,16,1
8786,996,4454,4,32,101,8.0,170,67,3786,11,1
8787,1042,1476,11,59,105,8.0,134,44,2313,17,0
8788,1491,4766,3,17,151,8.0,50,57,3328,13,1
8789,266,399,10,49,27,8.0,66,31,772,3,0
8790,1369,3672,6,33,138,8.0,33,15,3638,15,1
8791,1802,1802,18,108,182,8.0,299,35,6095,14,0
8792,209,434,7,57,21,8.0,242,85,810,3,0
8793,367,1480,12,67,37,8.0,245,15,1809,12,1
8794,1461,5271,6,45,148,8.0,227,47,4852,11,1
8795,930,2111,8,46,94,8.0,160,29,2457,3,1
8796,866,1242,8,39,87,8.0,53,96,1633,3,0
8797,360,370,5,31,36,8.0,49,8,751,7,0
8798,1062,4598,11,70,107,8.0,277,24,5074,10,1
8799,340,817,19,88,34,8.0,30,44,1467,12,1
8800,1005,3484,2,38,101,8.0,218,24,3352,9,1
8801,1550,6452,15,82,157,8.0,199,70,7063,1,1
8802,590,2082,7,40,59,8.0,165,37,2302,2,1
8803,1013,2567,12,79,102,8.0,293,78,3528,15,1
8804,1984,4298,15,75,201,8.0,83,55,6072,7,1
8805,1404,5661,4,35,142,8.0,242,42,4768,18,1
8806,1698,3363,17,91,172,8.0,212,36,5772,2,0
8807,888,1785,17,105,90,8.0,293,22,3524,9,1
8808,1558,5613,8,68,158,8.0,282,25,6119,16,1
8809,176,525,9,45,17,8.0,64,17,795,4,1
8810,333,794,5,36,33,8.0,113,85,990,13,1
8811,485,1198,13,74,49,8.0,259,54,1655,5,1
8812,863,2555,13,57,87,8.0,91,48,3241,19,1
8813,1706,4128,11,63,173,8.0,132,32,5422,8,1
8814,757,1494,13,78,76,8.0,199,51,2401,18,0
8815,1343,5580,12,65,136,8.0,181,88,5867,13,1
8816,1447,3870,12,71,146,8.0,202,85,5079,20,1
8817,1213,1862,16,88,123,8.0,222,59,3724,6,0
8818,778,1097,7,45,78,8.0,226,52,1828,17,0
8819,1196,2230,12,65,121,8.0,229,22,2954,7,1
8820,750,3338,3,43,76,8.0,297,69,3150,8,1
8821,259,1094,10,60,26,8.0,126,85,1230,5,1
8822,1986,2265,12,49,201,8.0,41,30,3795,12,0
8823,341,379,17,88,34,8.0,124,43,1223,12,0
8824,237,525,14,91,24,8.0,276,10,1039,16,1
8825,1769,4775,14,56,179,8.0,52,85,5603,14,1
8826,673,1295,19,100,68,8.0,204,9,2359,9,0
8827,1335,4310,2,17,135,6.870023571846175,144,70,3420,11,1
8828,725,1729,11,69,73,8.0,278,18,2367,18,1
8829,843,2352,20,108,85,8.0,280,73,3875,19,1
8830,598,1099,18,99,60,8.0,242,64,2411,8,0
8831,751,794,2,22,76,8.0,56,69,1126,15,0
8832,880,2958,2,10,89,8.0,36,63,2092,8,1
8833,1468,5121,18,85,148,8.0,66,39,6588,15,1
8834,1071,2737,16,76,108,8.0,116,62,3647,1,1
8835,1892,7553,3,24,191,8.0,95,23,6609,13,1
8836,179,347,12,59,18,8.0,129,27,696,2,0
8837,1055,3673,3,19,107,8.0,68,6,3056,19,1
8838,1210,3565,10,66,122,8.0,233,61,3840,8,1
8839,1848,4415,20,105,187,8.0,258,84,6698,20,0
8840,193,306,3,31,19,8.0,161,37,538,4,1
8841,1189,3860,17,96,120,8.0,288,20,4857,15,1
8842,1721,2397,10,51,174,8.0,62,82,3477,8,0
8843,559,1949,5,25,56,8.0,58,64,2020,15,1
8844,1764,2815,14,61,178,8.0,84,89,4364,16,0
8845,136,136,16,92,13,8.0,295,0,726,3,0
8846,1491,2865,3,33,151,8.0,142,40,3083,3,1
8847,1872,7486,19,104,189,8.0,279,90,9907,14,1
8848,1348,1348,10,44,136,8.0,84,67,2401,13,0
8849,934,962,2,41,94,8.0,258,46,1593,17,0
8850,185,514,4,27,18,8.0,113,41,778,13,1
8851,1848,1848,18,90,187,8.0,228,89,4499,14,0
8852,993,3142,12,80,100,8.0,293,83,3977,12,1
8853,155,482,9,68,15,8.0,281,1,721,2,1
8854,1410,2282,13,83,143,8.0,254,12,4265,6,0
8855,1015,2446,12,49,102,8.0,43,51,2583,17,1
8856,336,1222,14,83,34,8.0,194,11,1748,8,1
8857,507,784,16,90,51,8.0,255,27,1858,3,0
8858,222,674,18,86,22,8.0,137,83,1182,7,1
8859,1191,2887,13,73,120,8.0,227,38,3855,4,1
8860,1281,2895,20,95,129,8.0,67,45,4765,2,1
8861,1060,2141,12,59,107,8.0,77,17,3016,13,1
8862,1652,4651,11,70,167,8.0,203,60,5663,14,1
8863,1735,3002,18,82,175,8.0,148,12,5343,20,0
8864,1269,4006,14,63,128,8.0,88,63,4779,15,1
8865,124,151,17,74,12,8.0,106,74,657,18,0
8866,1420,5649,18,88,144,8.0,197,87,6540,9,1
8867,894,3245,6,48,90,8.0,225,58,3499,2,1
8868,1174,2746,10,48,119,8.0,86,33,3272,3,1
8869,1333,1945,5,57,135,8.0,287,85,2958,4,0
8870,765,1731,10,47,77,8.0,32,59,2221,13,1
8871,1842,6070,17,95,186,8.0,219,35,7802,12,1
8872,354,763,8,50,35,8.0,108,32,1060,9,1
8873,1375,1520,15,79,139,8.0,159,32,3689,8,0
8874,108,130,15,87,10,8.0,183,5,618,17,0
8875,1856,6270,8,59,188,8.0,181,10,7304,16,1
8876,313,1245,17,98,31,8.0,239,8,1809,15,1
8877,280,1084,19,110,28,8.0,252,31,1699,19,1
8878,732,2604,7,41,74,8.0,49,47,2620,12,1
8879,809,2925,8,57,82,8.0,219,14,2919,8,1
8880,507,2246,20,91,51,8.0,137,82,2735,3,1
8881,1211,1668,9,63,122,8.0,251,6,2778,5,0
8882,941,2652,2,31,95,8.0,194,94,2638,1,1
8883,164,292,18,78,16,8.0,32,7,807,20,0
8884,707,1168,20,99,71,8.0,209,89,2435,14,0
8885,1639,3795,8,54,166,8.0,279,26,3998,20,1
8886,1410,2885,19,81,142,8.0,52,98,4413,4,0
8887,1477,4757,7,47,149,8.0,163,52,5090,1,1
8888,1426,3330,7,47,144,8.0,198,1,3674,1,1
8889,690,1281,2,16,70,8.0,82,28,1233,11,1
8890,289,321,11,63,29,8.0,205,94,775,14,0
8891,617,1158,9,41,62,8.0,43,29,1596,12,0
8892,1680,4352,8,66,170,8.0,274,35,4924,5,1
8893,1962,5979,10,61,198,8.0,235,4,6320,17,1
8894,1038,3286,2,34,105,7.562672535942608,284,25,3264,5,1
8895,118,186,12,60,12,8.0,142,25,555,18,0
8896,366,846,4,22,37,8.0,39,71,1019,13,1
8897,711,1631,19,96,72,8.0,122,50,2809,15,0
8898,1199,1199,7,48,121,8.0,169,16,2148,13,0
8899,242,988,12,73,24,8.0,282,79,1248,15,1
8900,1892,6232,6,54,191,8.0,268,61,6263,17,1
8901,793,2579,5,36,80,8.0,190,26,2413,1,1
8902,1833,5391,9,63,185,8.0,227,22,6190,20,1
8903,1582,3965,11,69,160,8.0,287,92,5219,6,1
8904,1535,2505,4,38,155,8.0,259,63,3062,18,0
8905,1252,2821,14,83,127,8.0,207,80,3879,20,0
8906,1290,1875,18,95,130,8.0,175,22,4526,6,0
8907,1312,5008,6,46,133,8.0,158,58,4771,7,1
8908,1294,2046,9,61,131,8.0,234,5,3165,14,1
8909,1152,2103,20,107,116,8.0,248,59,4465,4,0
8910,1974,1974,19,91,200,8.0,88,20,5005,9,0
8911,1491,3259,2,25,151,8.0,157,66,3113,19,1
8912,1576,5400,5,41,159,8.0,238,93,5131,15,1
8913,1757,2565,19,101,178,8.0,212,45,5842,15,0
8914,509,1372,15,79,51,8.0,189,30,2132,16,1
8915,259,1107,12,57,26,8.0,117,12,1374,18,1
8916,1017,2464,10,63,103,8.0,194,67,3298,18,1
8917,1076,4027,14,70,109,8.0,195,58,4559,4,1
8918,1675,6289,18,87,169,8.0,146,54,6982,17,1
8919,943,3030,16,89,95,8.0,289,93,3695,4,1
8920,1184,2552,3,40,120,8.0,206,97,2927,16,1
8921,1101,3976,7,52,111,8.0,259,71,3812,13,1
8922,172,738,8,46,17,8.0,64,19,887,1,1
8923,1268,2292,3,32,128,8.0,234,94,2467,11,0
8924,1673,4443,14,70,169,8.0,192,34,5595,17,1
8925,399,1206,11,58,40,8.0,113,7,1570,8,1
8926,1229,3686,17,70,124,8.0,66,24,4376,2,1
8927,1227,2875,10,49,124,8.0,132,83,3389,17,1
8928,411,1158,9,50,41,8.0,149,20,1377,11,1
8929,334,336,16,65,33,8.0,68,39,974,17,0
8930,1962,2037,8,55,198,8.0,210,27,3814,20,0
8931,848,3602,20,89,85,8.0,112,4,4332,1,1
8932,532,1510,5,41,53,8.0,247,56,1546,16,1
8933,425,647,10,59,43,8.0,205,62,1111,20,0
8934,1368,2433,20,93,138,8.0,113,79,4374,9,0
8935,1257,4282,3,19,127,8.0,127,41,3378,1,1
8936,1322,4445,8,59,134,8.0,284,14,4422,2,1
8937,267,864,20,111,27,8.0,285,65,1642,5,1
8938,1797,3100,7,38,182,8.0,142,89,3951,18,0
8939,839,3261,16,87,85,8.0,213,11,3969,16,1
8940,695,723,8,57,70,8.0,294,18,1501,5,0
8941,978,2310,7,58,99,8.0,298,32,2888,6,1
8942,841,3049,2,15,85,8.0,49,65,2496,18,1
8943,1740,2927,15,76,176,8.0,179,52,4561,7,0
8944,1865,3152,2,35,189,8.0,226,71,3726,9,1
8945,676,676,7,39,68,8.0,80,3,1294,19,0
8946,1741,4578,19,96,176,8.0,251,81,6940,12,0
8947,1584,6654,18,96,160,8.0,156,98,7642,1,1
8948,1868,5039,3,29,189,8.0,164,4,5065,18,1
8949,566,2411,9,44,57,8.0,104,49,2390,18,1
8950,1196,1910,3,24,121,8.0,111,73,2125,18,0
8951,621,1405,17,82,63,8.0,52,47,2371,11,1
8952,1665,7444,5,43,168,8.0,281,59,6519,6,1
8953,110,413,3,26,11,8.0,133,92,559,9,1
8954,1173,3437,6,32,118,8.0,73,53,3262,3,1
8955,744,835,18,86,75,8.0,68,23,2340,19,0
8956,713,914,3,29,72,8.0,139,73,1224,5,0
8957,1325,3219,15,89,134,8.0,200,37,4819,17,1
8958,1717,6553,8,62,174,8.0,240,28,6330,1,1
8959,1257,4455,16,100,127,8.0,279,24,5874,15,1
8960,1721,6818,19,102,174,8.0,201,7,8260,17,1
8961,602,1385,14,74,61,8.0,143,93,1782,2,0
8962,1087,3192,13,67,110,8.0,143,56,3816,13,1
8963,956,1854,3,34,96,8.0,185,95,2241,17,0
8964,122,340,13,77,12,8.0,175,86,754,19,1
8965,1157,3566,7,44,117,8.0,203,3,3736,9,1
8966,1356,3676,2,31,137,8.0,165,24,3528,4,1
8967,1224,1877,2,12,124,8.0,45,31,1777,16,1
8968,1498,3081,16,86,151,8.0,165,48,5091,9,0
8969,1185,3708,17,68,120,8.0,36,71,4224,4,1
8970,226,663,8,44,22,8.0,78,68,940,3,1
8971,321,790,15,73,32,8.0,134,98,1286,9,1
8972,1233,1271,20,96,125,8.0,178,92,3461,20,0
8973,622,1542,20,92,63,8.0,79,18,2245,12,1
8974,251,727,14,64,25,8.0,104,85,1092,7,1
8975,916,1474,13,67,92,8.0,131,84,2673,11,0
8976,1153,1153,2,12,116,8.0,83,57,1268,8,0
8977,724,1952,13,82,73,8.0,299,33,2927,2,1
8978,1468,3235,5,42,148,8.0,247,20,3501,19,1
8979,1323,4435,16,96,134,8.0,248,21,6009,14,1
8980,732,926,17,87,74,8.0,183,33,2228,4,0
8981,1534,4302,16,91,155,8.0,289,50,5843,1,1
8982,1332,5501,9,57,135,8.0,227,58,5195,20,1
8983,1311,5538,20,94,132,8.0,119,32,6960,14,1
8984,1151,4668,16,90,116,8.0,194,35,5647,2,1
8985,121,458,19,102,12,8.0,176,1,903,8,1
8986,1423,6078,12,75,144,8.0,186,0,6995,8,1
8987,814,3571,10,64,82,8.0,250,90,3243,3,1
